trial_type,trial_index,time_elapsed,internal_node_id,sona_id,surveys_completed,rt,stimulus,response,section,key_press,age_years,country,primary_language,question_order,gender,education,relationship_status,living_arrangement,screen_time,s1_item01,s1_item02,s1_item03,s1_item04,s1_item05,s1_item06,s1_item07,s1_item08,s1_item09,s1_item10,s1_item11,s1_item12,s1_item13,s1_item14,s1_item15,scored_responses,correct,set,block,trial,set_size,load_condition,phase_type,key_answer,reversal_crit,counter,nrevs
html-keyboard-response,463,587314,0.0-463.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,464,588761,0.0-464.0,9121,TRUE,944,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3,6,55,5,high,main_task,0,13,0,
html-keyboard-response,465,589264,0.0-465.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,466,590128,0.0-466.0,9121,TRUE,361,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3,6,56,5,high,main_task,0,13,0,
html-keyboard-response,467,590631,0.0-467.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,468,591491,0.0-468.0,9121,TRUE,358,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3,6,57,5,high,main_task,2,14,0,
html-keyboard-response,469,591993,0.0-469.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,470,593325,0.0-470.0,9121,TRUE,829,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3,6,58,5,high,main_task,1,16,0,
html-keyboard-response,471,593828,0.0-471.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,472,594527,0.0-472.0,9121,TRUE,196,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3,6,59,5,high,main_task,2,14,0,
html-keyboard-response,473,595030,0.0-473.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,474,596364,0.0-474.0,9121,TRUE,830,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,60,5,high,main_task,0,16,1,
html-keyboard-response,475,596866,0.0-475.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,476,597957,0.0-476.0,9121,TRUE,588,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,61,5,high,main_task,2,14,1,
html-keyboard-response,477,598460,0.0-477.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,478,599559,0.0-478.0,9121,TRUE,595,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,62,5,high,main_task,1,16,1,
html-keyboard-response,479,600061,0.0-479.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,480,601032,0.0-480.0,9121,TRUE,467,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,63,5,high,main_task,1,16,2,
html-keyboard-response,481,601534,0.0-481.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,482,603128,0.0-482.0,9121,TRUE,1091,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3,6,64,5,high,main_task,0,13,0,
html-keyboard-response,483,603631,0.0-483.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,484,605740,0.0-484.0,9121,TRUE,1606,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,65,5,high,main_task,0,16,2,
html-keyboard-response,485,606242,0.0-485.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,486,607444,0.0-486.0,9121,TRUE,697,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3,6,66,5,high,main_task,2,14,0,
html-keyboard-response,487,607946,0.0-487.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,488,608965,0.0-488.0,9121,TRUE,516,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,67,5,high,main_task,0,16,3,
html-keyboard-response,489,609468,0.0-489.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,490,610619,0.0-490.0,9121,TRUE,648,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,68,5,high,main_task,0,13,1,
html-keyboard-response,491,611122,0.0-491.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,492,612186,0.0-492.0,9121,TRUE,562,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3,6,69,5,high,main_task,2,14,0,
html-keyboard-response,493,612688,0.0-493.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,494,613727,0.0-494.0,9121,TRUE,537,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,70,5,high,main_task,2,14,2,
html-keyboard-response,495,614229,0.0-495.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,496,615487,0.0-496.0,9121,TRUE,755,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,71,5,high,main_task,2,14,3,
html-keyboard-response,497,615988,0.0-497.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,498,617200,0.0-498.0,9121,TRUE,709,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,72,5,high,main_task,1,16,3,
html-keyboard-response,499,617700,0.0-499.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,500,618927,0.0-500.0,9121,TRUE,725,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3,6,73,5,high,main_task,0,13,0,
html-keyboard-response,501,619430,0.0-501.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,502,620574,0.0-502.0,9121,TRUE,641,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,74,5,high,main_task,0,16,4,
html-keyboard-response,503,621076,0.0-503.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,504,622303,0.0-504.0,9121,TRUE,725,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,3,6,75,5,high,main_task,2,14,1,
html-keyboard-response,505,623327,0.0-505.0,9121,TRUE,1022,"<div class=""center""><p>End of block - you earned 29 points!</p>    <br><p>You have a 1 minute break before the next block begins, but you can press space to continue now.</p></div>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,506,627516,0.0-506.0,9121,TRUE,4186,"<div class='exp'><p>Block 5 of 21. <br><br> Take some time to identify the images below:</p><table class='center'><tr><td><img class=""disp"" src=""static/img/images14/image1.jpg""></td><td><img class=""disp"" src=""static/img/images14/image2.jpg""></td><td><img class=""disp"" src=""static/img/images14/image3.jpg""></td></tr><tr><td><img class=""disp"" src=""static/img/images14/image4.jpg""></td><td><img class=""disp"" src=""static/img/images14/image5.jpg""></td><td><img class=""disp"" src=""static/img/images14/image6.jpg""></td></tr></table></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,507,628018,0.0-507.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,508,628873,0.0-508.0,9121,TRUE,351,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,1,6,high,main_task,2,18,0,
html-keyboard-response,509,629376,0.0-509.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,510,630328,0.0-510.0,9121,TRUE,448,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,2,6,high,main_task,2,17,0,
html-keyboard-response,511,630831,0.0-511.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,512,631838,0.0-512.0,9121,TRUE,503,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,3,6,high,main_task,2,14,0,
html-keyboard-response,513,632341,0.0-513.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,514,633279,0.0-514.0,9121,TRUE,435,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,4,6,high,main_task,0,13,1,
html-keyboard-response,515,633782,0.0-515.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,516,634882,0.0-516.0,9121,TRUE,597,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,5,6,high,main_task,2,18,0,
html-keyboard-response,517,635385,0.0-517.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,518,636438,0.0-518.0,9121,TRUE,549,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,6,6,high,main_task,0,15,1,
html-keyboard-response,519,636940,0.0-519.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,520,637934,0.0-520.0,9121,TRUE,491,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,7,6,high,main_task,0,15,2,
html-keyboard-response,521,638437,0.0-521.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,522,639607,0.0-522.0,9121,TRUE,667,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,8,6,high,main_task,2,14,0,
html-keyboard-response,523,640109,0.0-523.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,524,641251,0.0-524.0,9121,TRUE,639,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,9,6,high,main_task,2,18,0,
html-keyboard-response,525,641753,0.0-525.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,526,643736,0.0-526.0,9121,TRUE,1479,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,10,6,high,main_task,0,13,2,
html-keyboard-response,527,644239,0.0-527.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,528,645297,0.0-528.0,9121,TRUE,554,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,11,6,high,main_task,2,17,0,
html-keyboard-response,529,645799,0.0-529.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,530,646975,0.0-530.0,9121,TRUE,673,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,12,6,high,main_task,2,18,0,
html-keyboard-response,531,647477,0.0-531.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,532,648807,0.0-532.0,9121,TRUE,826,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,13,6,high,main_task,0,13,3,
html-keyboard-response,533,649310,0.0-533.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,534,650559,0.0-534.0,9121,TRUE,746,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,14,6,high,main_task,2,18,0,
html-keyboard-response,535,651061,0.0-535.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,536,652423,0.0-536.0,9121,TRUE,859,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,15,6,high,main_task,2,17,0,
html-keyboard-response,537,652926,0.0-537.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,538,654284,0.0-538.0,9121,TRUE,854,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,16,6,high,main_task,2,14,0,
html-keyboard-response,539,654787,0.0-539.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,540,655936,0.0-540.0,9121,TRUE,646,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,17,6,high,main_task,0,15,3,
html-keyboard-response,541,656438,0.0-541.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,542,657729,0.0-542.0,9121,TRUE,787,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,18,6,high,main_task,2,18,0,
html-keyboard-response,543,658232,0.0-543.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,544,659486,0.0-544.0,9121,TRUE,751,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,19,6,high,main_task,2,18,0,
html-keyboard-response,545,659989,0.0-545.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,546,660971,0.0-546.0,9121,TRUE,479,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,20,6,high,main_task,2,18,1,
html-keyboard-response,547,661474,0.0-547.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,548,662648,0.0-548.0,9121,TRUE,671,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,21,6,high,main_task,2,17,1,
html-keyboard-response,549,663150,0.0-549.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,550,664250,0.0-550.0,9121,TRUE,597,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,22,6,high,main_task,0,15,4,
html-keyboard-response,551,664753,0.0-551.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,552,665756,0.0-552.0,9121,TRUE,500,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,23,6,high,main_task,0,13,4,
html-keyboard-response,553,666259,0.0-553.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,554,667181,0.0-554.0,9121,TRUE,420,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,24,6,high,main_task,2,17,2,
html-keyboard-response,555,667684,0.0-555.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,556,668654,0.0-556.0,9121,TRUE,466,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,25,6,high,main_task,2,14,1,
html-keyboard-response,557,669156,0.0-557.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,558,670158,0.0-558.0,9121,TRUE,498,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,26,6,high,main_task,2,18,1,
html-keyboard-response,559,670659,0.0-559.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,560,671730,0.0-560.0,9121,TRUE,567,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,27,6,high,main_task,0,13,0,
html-keyboard-response,561,672232,0.0-561.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,562,673297,0.0-562.0,9121,TRUE,562,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,28,6,high,main_task,2,14,2,
html-keyboard-response,563,673800,0.0-563.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,564,674703,0.0-564.0,9121,TRUE,400,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,29,6,high,main_task,0,15,5,
html-keyboard-response,565,675205,0.0-565.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,566,676274,0.0-566.0,9121,TRUE,565,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,30,6,high,main_task,0,15,6,
html-keyboard-response,567,676777,0.0-567.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,568,677872,0.0-568.0,9121,TRUE,593,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,31,6,high,main_task,2,18,2,
html-keyboard-response,569,678375,0.0-569.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,570,679436,0.0-570.0,9121,TRUE,557,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,32,6,high,main_task,2,18,2,
html-keyboard-response,571,679939,0.0-571.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,572,681026,0.0-572.0,9121,TRUE,582,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,33,6,high,main_task,2,18,3,
html-keyboard-response,573,681528,0.0-573.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,574,682659,0.0-574.0,9121,TRUE,627,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,34,6,high,main_task,2,17,3,
html-keyboard-response,575,683162,0.0-575.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,576,684075,0.0-576.0,9121,TRUE,410,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,35,6,high,main_task,0,13,1,
html-keyboard-response,577,684577,0.0-577.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,578,685602,0.0-578.0,9121,TRUE,521,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,36,6,high,main_task,2,14,3,
html-keyboard-response,579,686104,0.0-579.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,580,687299,0.0-580.0,9121,TRUE,692,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,37,6,high,main_task,2,14,0,
html-keyboard-response,581,687802,0.0-581.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,582,688955,0.0-582.0,9121,TRUE,650,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,38,6,high,main_task,2,17,4,
html-keyboard-response,583,689457,0.0-583.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,584,690632,0.0-584.0,9121,TRUE,671,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,39,6,high,main_task,0,15,7,
html-keyboard-response,585,691135,0.0-585.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,586,692184,0.0-586.0,9121,TRUE,546,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,40,6,high,main_task,2,18,4,
html-keyboard-response,587,692686,0.0-587.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,588,693922,0.0-588.0,9121,TRUE,734,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,41,6,high,main_task,0,13,2,
html-keyboard-response,589,694425,0.0-589.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,590,695442,0.0-590.0,9121,TRUE,514,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,42,6,high,main_task,2,18,3,
html-keyboard-response,591,695944,0.0-591.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,592,698447,0.0-592.0,9121,TRUE,null,5,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,43,6,high,main_task,2,18,0,
html-keyboard-response,593,698950,0.0-593.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,594,700366,0.0-594.0,9121,TRUE,913,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,44,6,high,main_task,2,18,5,
html-keyboard-response,595,700869,0.0-595.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,596,701841,0.0-596.0,9121,TRUE,470,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,45,6,high,main_task,0,13,3,
html-keyboard-response,597,702344,0.0-597.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,598,703348,0.0-598.0,9121,TRUE,500,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,46,6,high,main_task,2,17,5,
html-keyboard-response,599,703851,0.0-599.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,600,704899,0.0-600.0,9121,TRUE,544,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,47,6,high,main_task,2,14,1,
html-keyboard-response,601,705402,0.0-601.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,602,706536,0.0-602.0,9121,TRUE,630,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,48,6,high,main_task,0,13,4,
html-keyboard-response,603,707039,0.0-603.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,604,708140,0.0-604.0,9121,TRUE,597,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,49,6,high,main_task,2,18,6,
html-keyboard-response,605,708642,0.0-605.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,606,710134,0.0-606.0,9121,TRUE,989,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,50,6,high,main_task,0,15,0,
html-keyboard-response,607,710636,0.0-607.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,608,711788,0.0-608.0,9121,TRUE,649,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,7,51,6,high,main_task,0,15,0,
html-keyboard-response,609,712291,0.0-609.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,610,713349,0.0-610.0,9121,TRUE,554,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,14,7,52,6,high,main_task,2,18,1,
